chr	pos	eQTL_p	GWAS_p	KG_AF1	KG_AF2	CEU_AF1	CEU_AF2	KG_MAF	CEU_MAF
11	34863718	3.24470281594905e-05	0.0036	0.879992	0.120008	0.601449	0.398551	0.120008	0.398551
11	34863770	0.498785862196412	0.37	0.880391	0.119609	0.971014	0.0289855	0.119609	0.0289855
11	34864506	3.24470281594905e-05	0.003	0.879792	0.120208	0.601449	0.398551	0.120208	0.398551
11	34864586	1.47798770540326e-14	0.036	0.213259	0.786741	0.144928	0.855072	0.213259	0.144928
11	34864880	0.276899949253242	0.52	0.499201	0.500799	0.572464	0.427536	0.499201	0.427536
11	34865017	9.49737671344232e-05	0.008	0.766973	0.233027	0.572464	0.427536	0.233027	0.427536
11	34865133	9.49737671344232e-05	0.008	0.766973	0.233027	0.572464	0.427536	0.233027	0.427536
11	34865160	0.0283722617516987	0.044	0.952077	0.0479233	0.934783	0.0652174	0.0479233	0.0652174
11	34865367	9.1615551091851e-14	0.015	0.266573	0.733427	0.152174	0.847826	0.266573	0.152174
11	34865504	3.24470281594905e-05	0.003	0.879593	0.120407	0.601449	0.398551	0.120407	0.398551
11	34865544	9.49737671344232e-05	0.0081	0.766973	0.233027	0.572464	0.427536	0.233027	0.427536
11	34865647	9.49737671344232e-05	0.008	0.766973	0.233027	0.572464	0.427536	0.233027	0.427536
11	34865907	0.414157470986239	0.35	0.480831	0.519169	0.572464	0.427536	0.480831	0.427536
11	34865985	0.498785862196412	0.47	0.887181	0.112819	0.971014	0.0289855	0.112819	0.0289855
11	34866220	9.49737671344232e-05	0.007	0.766973	0.233027	0.572464	0.427536	0.233027	0.427536
11	34867028	1.47798770540326e-14	0.036	0.17512	0.82488	0.144928	0.855072	0.17512	0.144928
11	34867089	0.276899949253242	0.36	0.454073	0.545927	0.572464	0.427536	0.454073	0.427536
11	34867444	0.276899949253242	0.49	0.508586	0.491414	0.572464	0.427536	0.491414	0.427536
11	34867695	0.276899949253242	0.36	0.454073	0.545927	0.572464	0.427536	0.454073	0.427536
11	34867947	0.276899949253242	0.37	0.453874	0.546126	0.572464	0.427536	0.453874	0.427536
11	34867968	0.412860439085775	0.28	0.341054	0.658946	0.543478	0.456522	0.341054	0.456522
11	34868229	0.498785862196412	0.61	0.968051	0.0319489	0.971014	0.0289855	0.0319489	0.0289855
11	34868267	3.24470281594905e-05	0.0029	0.879792	0.120208	0.601449	0.398551	0.120208	0.398551
11	34868373	0.498785862196412	0.48	0.886182	0.113818	0.971014	0.0289855	0.113818	0.0289855
11	34869181	9.49737671344232e-05	0.0088	0.766573	0.233427	0.572464	0.427536	0.233427	0.427536
11	34869267	9.49737671344232e-05	0.009	0.767372	0.232628	0.572464	0.427536	0.232628	0.427536
11	34869328	9.49737671344232e-05	0.0085	0.766573	0.233427	0.572464	0.427536	0.233427	0.427536
11	34869548	9.49737671344232e-05	0.0085	0.766573	0.233427	0.572464	0.427536	0.233427	0.427536
11	34870111	9.49737671344232e-05	0.0075	0.766573	0.233427	0.572464	0.427536	0.233427	0.427536
11	34870234	9.49737671344232e-05	0.0075	0.765775	0.234225	0.572464	0.427536	0.234225	0.427536
11	34870240	1.47798770540326e-14	0.03	0.176118	0.823882	0.144928	0.855072	0.176118	0.144928
11	34870418	9.49737671344232e-05	0.0073	0.766573	0.233427	0.572464	0.427536	0.233427	0.427536
11	34870439	0.276899949253242	0.4	0.455072	0.544928	0.572464	0.427536	0.455072	0.427536
11	34870506	0.276899949253242	0.4	0.455272	0.544728	0.572464	0.427536	0.455272	0.427536
11	34870552	0.276899949253242	0.41	0.454673	0.545327	0.572464	0.427536	0.454673	0.427536
11	34870576	0.0283722617516987	0.041	0.951877	0.048123	0.934783	0.0652174	0.048123	0.0652174
11	34870994	0.276899949253242	0.41	0.455272	0.544728	0.572464	0.427536	0.455272	0.427536
11	34871205	0.330139105096951	0.57	0.882788	0.117212	0.963768	0.0362319	0.117212	0.0362319
11	34871205	0.330139105096951	0.57	0.882788	0.117212	0.963768	0.0362319	0.117212	0.0362319
11	34871463	7.73514117905329e-14	0.028	0.21845	0.78155	0.137681	0.862319	0.21845	0.137681
11	34871556	7.73514117905329e-14	0.023	0.21865	0.78135	0.137681	0.862319	0.21865	0.137681
11	34871719	0.00112935025178457	0.93	0.957468	0.0425319	0.942029	0.057971	0.0425319	0.057971
11	34871943	0.276899949253242	0.4	0.455272	0.544728	0.572464	0.427536	0.455272	0.427536
11	34872236	0.00028441737372171	0.0084	0.763179	0.236821	0.565217	0.434783	0.236821	0.434783
11	34872292	0.00028441737372171	0.0065	0.763578	0.236422	0.565217	0.434783	0.236422	0.434783
11	34872548	3.24470281594905e-05	0.0031	0.880391	0.119609	0.601449	0.398551	0.119609	0.398551
11	34872769	0.00028441737372171	0.0064	0.763379	0.236621	0.565217	0.434783	0.236621	0.434783
11	34872799	0.00028441737372171	0.0064	0.763379	0.236621	0.565217	0.434783	0.236621	0.434783
11	34872901	3.24470281594905e-05	0.004	0.877396	0.122604	0.601449	0.398551	0.122604	0.398551
11	34874124	0.276899949253242	0.39	0.455272	0.544728	0.572464	0.427536	0.455272	0.427536
11	34874295	0.00028441737372171	0.0067	0.763379	0.236621	0.565217	0.434783	0.236621	0.434783
11	34874360	0.00028441737372171	0.0078	0.763379	0.236621	0.565217	0.434783	0.236621	0.434783
11	34874734	0.276899949253242	0.52	0.509185	0.490815	0.572464	0.427536	0.490815	0.427536
11	34874780	0.0275194110960853	0.61	0.557109	0.442891	0.637681	0.362319	0.442891	0.362319
11	34874815	0.00028441737372171	0.0067	0.763179	0.236821	0.565217	0.434783	0.236821	0.434783
11	34874906	0.00028441737372171	0.0078	0.763179	0.236821	0.565217	0.434783	0.236821	0.434783
11	34874971	0.330139105096951	0.73	0.876198	0.123802	0.963768	0.0362319	0.123802	0.0362319
11	34875097	0.330139105096951	0.57	0.882987	0.117013	0.963768	0.0362319	0.117013	0.0362319
11	34875949	3.24470281594905e-05	0.0031	0.879992	0.120008	0.601449	0.398551	0.120008	0.398551
11	34876176	0.00028441737372171	0.0064	0.763179	0.236821	0.565217	0.434783	0.236821	0.434783
11	34876507	0.00028441737372171	0.0064	0.763179	0.236821	0.565217	0.434783	0.236821	0.434783
11	34876562	3.24470281594905e-05	0.0031	0.880192	0.119808	0.601449	0.398551	0.119808	0.398551
11	34877761	7.73514117905329e-14	0.03	0.199081	0.800919	0.137681	0.862319	0.199081	0.137681
11	34878051	0.276899949253242	0.53	0.499201	0.500799	0.572464	0.427536	0.499201	0.427536
11	34878809	3.24470281594905e-05	0.0037	0.880192	0.119808	0.601449	0.398551	0.119808	0.398551
11	34879009	0.330139105096951	0.59	0.888379	0.111621	0.963768	0.0362319	0.111621	0.0362319
11	34879154	0.276899949253242	0.36	0.454673	0.545327	0.572464	0.427536	0.454673	0.427536
11	34879542	0.00028441737372171	0.0063	0.763179	0.236821	0.565217	0.434783	0.236821	0.434783
11	34879887	0.0275194110960853	0.63	0.557508	0.442492	0.637681	0.362319	0.442492	0.362319
11	34880148	7.73514117905329e-14	0.013	0.261581	0.738419	0.137681	0.862319	0.261581	0.137681
11	34880245	0.276899949253242	0.48	0.508986	0.491014	0.572464	0.427536	0.491014	0.427536
11	34880266	0.276899949253242	0.49	0.498003	0.501997	0.572464	0.427536	0.498003	0.427536
11	34881376	7.73514117905329e-14	0.016	0.261981	0.738019	0.137681	0.862319	0.261981	0.137681
11	34881592	7.73514117905329e-14	0.026	0.217452	0.782548	0.137681	0.862319	0.217452	0.137681
11	34882220	0.276899949253242	0.48	0.508786	0.491214	0.572464	0.427536	0.491214	0.427536
11	34882647	0.0718236653271089	0.69	0.607628	0.392372	0.673913	0.326087	0.392372	0.326087
11	34882840	0.276899949253242	0.47	0.508387	0.491613	0.572464	0.427536	0.491613	0.427536
11	34883564	7.73514117905329e-14	0.012	0.26238	0.73762	0.137681	0.862319	0.26238	0.137681
11	34884001	0.276899949253242	0.49	0.508786	0.491214	0.572464	0.427536	0.491214	0.427536
11	34884405	0.276899949253242	0.48	0.508586	0.491414	0.572464	0.427536	0.491414	0.427536
11	34884992	7.73514117905329e-14	0.011	0.242812	0.757188	0.137681	0.862319	0.242812	0.137681
11	34885510	0.0847019743332258	0.66	0.522963	0.477037	0.601449	0.398551	0.477037	0.398551
11	34885522	3.24470281594905e-05	0.0024	0.84365	0.15635	0.601449	0.398551	0.15635	0.398551
11	34885650	7.73514117905329e-14	0.026	0.215455	0.784545	0.137681	0.862319	0.215455	0.137681
11	34886417	0.0275194110960853	0.47	0.544329	0.455671	0.637681	0.362319	0.455671	0.362319
11	34886601	0.0129455287370836	0.027	0.911941	0.0880591	0.898551	0.101449	0.0880591	0.101449
11	34886892	0.0184850702941743	0.2	0.792133	0.207867	0.5	0.5	0.207867	0.5
11	34888763	7.73514117905329e-14	0.035	0.174121	0.825879	0.137681	0.862319	0.174121	0.137681
11	34889546	7.73514117905329e-14	0.0088	0.323083	0.676917	0.137681	0.862319	0.323083	0.137681
11	34889770	0.0283722617516987	0.022	0.954673	0.0453275	0.934783	0.0652174	0.0453275	0.0652174
11	34889842	0.0184850702941743	0.21	0.774361	0.225639	0.5	0.5	0.225639	0.5
11	34889935	0.330139105096951	0.58	0.971246	0.028754	0.963768	0.0362319	0.028754	0.0362319
11	34889989	0.0184850702941743	0.15	0.774161	0.225839	0.5	0.5	0.225839	0.5
11	34890131	7.73514117905329e-14	0.012	0.320088	0.679912	0.137681	0.862319	0.320088	0.137681
11	34890657	3.24470281594905e-05	0.0032	0.875399	0.124601	0.601449	0.398551	0.124601	0.398551
11	34891010	7.73514117905329e-14	0.0088	0.320088	0.679912	0.137681	0.862319	0.320088	0.137681
11	34891379	0.0275194110960853	0.43	0.546925	0.453075	0.637681	0.362319	0.453075	0.362319
11	34891579	7.73514117905329e-14	0.0086	0.320088	0.679912	0.137681	0.862319	0.320088	0.137681
11	34891730	7.73514117905329e-14	0.0083	0.254992	0.745008	0.137681	0.862319	0.254992	0.137681
11	34891825	4.39326799784695e-06	0.32	0.984824	0.0151757	0.949275	0.0507246	0.0151757	0.0507246
11	34892271	0.000126146905527369	0.005	0.884585	0.115415	0.615942	0.384058	0.115415	0.384058
11	34892293	7.73514117905329e-14	0.0089	0.320487	0.679513	0.137681	0.862319	0.320487	0.137681
11	34892681	7.73514117905329e-14	0.016	0.217652	0.782348	0.137681	0.862319	0.217652	0.137681
11	34893102	0.330139105096951	0.62	0.96266	0.0373403	0.963768	0.0362319	0.0373403	0.0362319
11	34893130	0.013002639935893	0.38	0.563498	0.436502	0.623188	0.376812	0.436502	0.376812
11	34893259	0.013002639935893	0.38	0.54373	0.45627	0.623188	0.376812	0.45627	0.376812
11	34893286	0.000977307079712992	0.0099	0.842652	0.157348	0.57971	0.42029	0.157348	0.42029
11	34893344	1.81791068488203e-18	0.00019	0.357428	0.642572	0.23913	0.76087	0.357428	0.23913
11	34894166	7.73514117905329e-14	0.017	0.217652	0.782348	0.137681	0.862319	0.217652	0.137681
11	34894777	7.73514117905329e-14	0.014	0.229233	0.770767	0.137681	0.862319	0.229233	0.137681
11	34894928	7.73514117905329e-14	0.015	0.229233	0.770767	0.137681	0.862319	0.229233	0.137681
11	34894979	7.73514117905329e-14	0.014	0.217652	0.782348	0.137681	0.862319	0.217652	0.137681
11	34895100	0.0129455287370836	0.021	0.88099	0.11901	0.898551	0.101449	0.11901	0.101449
11	34895271	7.73514117905329e-14	0.014	0.229233	0.770767	0.137681	0.862319	0.229233	0.137681
11	34895812	0.0129455287370836	0.021	0.88119	0.11881	0.898551	0.101449	0.11881	0.101449
11	34896165	0.000126146905527369	0.0054	0.884585	0.115415	0.615942	0.384058	0.115415	0.384058
11	34896216	0.0435910851013949	0.25	0.744409	0.255591	0.514493	0.485507	0.255591	0.485507
11	34896395	0.330139105096951	0.62	0.960663	0.0393371	0.963768	0.0362319	0.0393371	0.0362319
11	34897182	0.013002639935893	0.38	0.557708	0.442292	0.623188	0.376812	0.442292	0.376812
11	34897206	7.73514117905329e-14	0.014	0.229233	0.770767	0.137681	0.862319	0.229233	0.137681
11	34897445	0.000407238639603871	0.0064	0.883986	0.116014	0.608696	0.391304	0.116014	0.391304
11	34897474	0.0245939069755205	0.29	0.708666	0.291334	0.536232	0.463768	0.291334	0.463768
11	34897474	0.0245939069755205	0.29	0.708666	0.291334	0.536232	0.463768	0.291334	0.463768
11	34897627	0.0129455287370836	0.016	0.808307	0.191693	0.898551	0.101449	0.191693	0.101449
11	34897944	0.0283722617516987	0.022	0.953674	0.0463259	0.934783	0.0652174	0.0463259	0.0652174
11	34898739	0.013002639935893	0.38	0.54992	0.45008	0.623188	0.376812	0.45008	0.376812
11	34899012	0.000126146905527369	0.0052	0.884585	0.115415	0.615942	0.384058	0.115415	0.384058
11	34899070	0.000126146905527369	0.0052	0.883586	0.116414	0.615942	0.384058	0.116414	0.384058
11	34900747	7.73514117905329e-14	0.013	0.217652	0.782348	0.137681	0.862319	0.217652	0.137681
11	34901123	0.0435910851013949	0.36	0.671526	0.328474	0.514493	0.485507	0.328474	0.485507
11	34901315	0.0283722617516987	0.022	0.953474	0.0465256	0.934783	0.0652174	0.0465256	0.0652174
11	34901364	7.73514117905329e-14	0.011	0.229233	0.770767	0.137681	0.862319	0.229233	0.137681
11	34901878	0.325064579738231	0.52	0.345447	0.654553	0.521739	0.478261	0.345447	0.478261
11	34902103	0.013002639935893	0.35	0.569089	0.430911	0.623188	0.376812	0.430911	0.376812
11	34902115	0.0283722617516987	0.023	0.953474	0.0465256	0.934783	0.0652174	0.0465256	0.0652174
11	34902135	0.330139105096951	0.55	0.971446	0.0285543	0.963768	0.0362319	0.0285543	0.0362319
11	34902334	0.113336638250914	0.7	0.795727	0.204273	0.746377	0.253623	0.204273	0.253623
11	34902363	1.16194840390106e-14	0.0054	0.228035	0.771965	0.144928	0.855072	0.228035	0.144928
11	34902521	5.74379330672987e-16	0.0045	0.296126	0.703874	0.181159	0.818841	0.296126	0.181159
11	34902894	1.16194840390106e-14	0.0095	0.235224	0.764776	0.144928	0.855072	0.235224	0.144928
11	34902906	0.330139105096951	0.5	0.934305	0.0656949	0.963768	0.0362319	0.0656949	0.0362319
11	34903513	1.16194840390106e-14	0.0053	0.23143	0.76857	0.144928	0.855072	0.23143	0.144928
11	34903671	0.0283722617516987	0.017	0.878794	0.121206	0.934783	0.0652174	0.121206	0.0652174
11	34904070	0.0283722617516987	0.016	0.875599	0.124401	0.934783	0.0652174	0.124401	0.0652174
11	34904399	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34904509	1.05796132725104e-16	8.2e-05	0.352436	0.647564	0.210145	0.789855	0.352436	0.210145
11	34905145	1.05796132725104e-16	8.8e-05	0.350639	0.649361	0.210145	0.789855	0.350639	0.210145
11	34905568	0.013002639935893	0.36	0.542532	0.457468	0.623188	0.376812	0.457468	0.376812
11	34905847	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34905987	6.75095176867102e-05	0.002	0.886182	0.113818	0.623188	0.376812	0.113818	0.376812
11	34905994	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34906045	3.43306079192115e-20	4.3e-05	0.420327	0.579673	0.246377	0.753623	0.420327	0.246377
11	34906233	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34906562	3.43306079192115e-20	5e-05	0.420327	0.579673	0.246377	0.753623	0.420327	0.246377
11	34906738	3.43306079192115e-20	5.2e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34906839	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34906954	3.43306079192115e-20	4.2e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34907261	0.013002639935893	0.36	0.542532	0.457468	0.623188	0.376812	0.457468	0.376812
11	34907804	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34907912	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34908081	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34908692	3.43306079192115e-20	4.3e-05	0.420327	0.579673	0.246377	0.753623	0.420327	0.246377
11	34908780	3.43306079192115e-20	4.3e-05	0.420327	0.579673	0.246377	0.753623	0.420327	0.246377
11	34908878	3.43306079192115e-20	5.3e-05	0.419329	0.580671	0.246377	0.753623	0.419329	0.246377
11	34908881	0.013002639935893	0.36	0.541334	0.458666	0.623188	0.376812	0.458666	0.376812
11	34908900	3.43306079192115e-20	4.3e-05	0.419728	0.580272	0.246377	0.753623	0.419728	0.246377
11	34908929	1.16194840390106e-14	0.0056	0.227037	0.772963	0.144928	0.855072	0.227037	0.144928
11	34909066	3.43306079192115e-20	4.3e-05	0.420327	0.579673	0.246377	0.753623	0.420327	0.246377
11	34909078	0.0283722617516987	0.018	0.880391	0.119609	0.934783	0.0652174	0.119609	0.0652174
11	34909572	3.43306079192115e-20	8.8e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34909650	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34909675	0.013002639935893	0.3	0.542532	0.457468	0.623188	0.376812	0.457468	0.376812
11	34909926	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34910077	3.43306079192115e-20	4.6e-05	0.420327	0.579673	0.246377	0.753623	0.420327	0.246377
11	34910217	0.013002639935893	0.29	0.565296	0.434704	0.623188	0.376812	0.434704	0.376812
11	34910397	0.013002639935893	0.35	0.542532	0.457468	0.623188	0.376812	0.457468	0.376812
11	34910433	3.43306079192115e-20	4.2e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34910835	1.16194840390106e-14	0.0047	0.216454	0.783546	0.144928	0.855072	0.216454	0.144928
11	34911342	3.43306079192115e-20	4.2e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34911420	0.013002639935893	0.34	0.539137	0.460863	0.623188	0.376812	0.460863	0.376812
11	34911691	6.75095176867102e-05	0.0023	0.877796	0.122204	0.623188	0.376812	0.122204	0.376812
11	34911870	6.75095176867102e-05	0.0019	0.885383	0.114617	0.623188	0.376812	0.114617	0.376812
11	34911967	0.013002639935893	0.34	0.542532	0.457468	0.623188	0.376812	0.457468	0.376812
11	34912013	0.013002639935893	0.35	0.542532	0.457468	0.623188	0.376812	0.457468	0.376812
11	34912289	3.43306079192115e-20	4.8e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34912861	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34912908	3.43306079192115e-20	4.4e-05	0.420927	0.579073	0.246377	0.753623	0.420927	0.246377
11	34913164	3.43306079192115e-20	4.8e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34913265	0.0156309925674405	0.33	0.542732	0.457268	0.630435	0.369565	0.457268	0.369565
11	34914137	3.43306079192115e-20	4.6e-05	0.419728	0.580272	0.246377	0.753623	0.419728	0.246377
11	34914360	3.43306079192115e-20	5.1e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34914480	3.43306079192115e-20	2.7e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34914480	3.43306079192115e-20	2.7e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34914650	3.43306079192115e-20	5.3e-05	0.419928	0.580072	0.246377	0.753623	0.419928	0.246377
11	34915006	3.43306079192115e-20	4.4e-05	0.420327	0.579673	0.246377	0.753623	0.420327	0.246377
11	34915370	3.43306079192115e-20	4.3e-05	0.420327	0.579673	0.246377	0.753623	0.420327	0.246377
11	34915446	3.43306079192115e-20	4.3e-05	0.420327	0.579673	0.246377	0.753623	0.420327	0.246377
11	34915650	0.330139105096951	0.48	0.932508	0.067492	0.963768	0.0362319	0.067492	0.0362319
11	34915756	0.013002639935893	0.3	0.542332	0.457668	0.623188	0.376812	0.457668	0.376812
11	34915871	0.013002639935893	0.35	0.542332	0.457668	0.623188	0.376812	0.457668	0.376812
11	34916062	3.43306079192115e-20	4.3e-05	0.420327	0.579673	0.246377	0.753623	0.420327	0.246377
11	34916345	0.013002639935893	0.28	0.562899	0.437101	0.623188	0.376812	0.437101	0.376812
11	34916367	6.75095176867102e-05	0.0021	0.885383	0.114617	0.623188	0.376812	0.114617	0.376812
11	34916484	3.43306079192115e-20	4.8e-05	0.420327	0.579673	0.246377	0.753623	0.420327	0.246377
11	34916657	6.75095176867102e-05	0.0021	0.885383	0.114617	0.623188	0.376812	0.114617	0.376812
11	34916710	3.43306079192115e-20	4.2e-05	0.41853	0.58147	0.246377	0.753623	0.41853	0.246377
11	34916785	3.43306079192115e-20	3.7e-05	0.419928	0.580072	0.246377	0.753623	0.419928	0.246377
11	34916868	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34917143	0.708398210492769	0.7	0.985823	0.0141773	0.92029	0.0797101	0.0141773	0.0797101
11	34917272	6.75095176867102e-05	0.0021	0.885383	0.114617	0.623188	0.376812	0.114617	0.376812
11	34917363	3.43306079192115e-20	4.3e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34917616	3.43306079192115e-20	4.2e-05	0.420527	0.579473	0.246377	0.753623	0.420527	0.246377
11	34917721	0.0183362885916074	0.018	0.878195	0.121805	0.927536	0.0724638	0.121805	0.0724638
